Church,Address,Phone,Communities Served,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,8:15 AM,,Mass,weekday,English,,,,,,
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,6:30 AM,,Mass,weekday,English,,,,,,
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,8:15 AM,,Mass,weekday,English,,,,,,
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,4:00 PM,,Mass,saturday,English,,,,,,vigil
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,8:15 AM,,Mass,specific_weekday,English,,,,,,
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,10:30 AM,,Mass,sunday,English,,,,,,
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,12:30 PM,,Mass,sunday,English,,,,,,
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,5:00 PM,,Mass,sunday,English,,,,,,
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,8:30 AM,,Mass,sunday,English,,,,,,
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Wed,6:30 PM,7:30 PM,Reconciliation,specific_weekday,English,,,,,,during weekly Holy Hour
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,2:30 PM,3:30 PM,Reconciliation,specific_weekday,English,,,,,,
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,TBD,,Reconciliation,other,English,,,,before,Mass,before Mass
St. Michael the Archangel,"5750 N High St, Worthington, Ohio 43085",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Wed,6:30 PM,7:30 PM,Holy Hour,specific_weekday,English,,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,11:45 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,7:00 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,8:00 AM,,Mass,weekday,English,,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,11:45 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,7:00 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,8:00 AM,,Mass,weekday,English,,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,11:45 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,7:00 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,8:00 AM,,Mass,weekday,English,,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,11:45 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,7:00 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,8:00 AM,,Mass,weekday,English,,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,11:45 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,7:00 AM,,Mass,weekday,English,St. Patrick Church,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,8:00 AM,,Mass,weekday,English,,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,5:00 PM,,Mass,saturday,English,St. Patrick Church,,,,,vigil
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,5:00 PM,,Mass,saturday,English,,,,,,vigil
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,7:00 AM,,Mass,saturday,English,St. Patrick Church,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,10:30 AM,,Mass,sunday,English,St. Patrick Church,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,10:30 AM,,Mass,sunday,English,,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,12:00 PM,,Mass,sunday,English,St. Patrick Church,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,7:00 AM,,Mass,sunday,English,St. Patrick Church,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,7:30 AM,,Mass,sunday,English,,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,9:00 AM,,Mass,sunday,English,St. Patrick Church,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,10:00 AM,,Mass,parish_event,English,St. Patrick Church,,,,,"Memorial Day, Independence Day, Labor Day, Thanksgiving Day; Civic Holidays"
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,5:30 PM,,Mass,monthly,English,,first_friday_(recurring),,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,6:30 PM,,All Saints Vigil,special_event,English,St. Patrick Church,,2025-10-31,,,All Saints Vigil
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,6:30 PM,,Christmas Vigil,special_event,English,St. Patrick Church,,2025-12-24,,,Christmas Vigil
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,7:00 AM,,Mass,parish_event,English,St. Patrick Church,,,,,"Memorial Day, Independence Day, Labor Day, Thanksgiving Day; Civic Holidays"
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,9:00 AM,,Mass,monthly,English,,first_saturday_(recurring),,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Mon,12:15 PM,,Confession,weekday,English,St. Patrick Church,,,,,note: until done; except Holy Days and Civic Holidays
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Tue,12:15 PM,,Confession,weekday,English,St. Patrick Church,,,,,note: until done; except Holy Days and Civic Holidays
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Wed,12:15 PM,,Confession,weekday,English,St. Patrick Church,,,,,note: until done; except Holy Days and Civic Holidays
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Thu,12:15 PM,,Confession,weekday,English,St. Patrick Church,,,,,note: until done; except Holy Days and Civic Holidays
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Thu,6:30 PM,7:30 PM,Confession,specific_weekday,English,,,,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Fri,12:15 PM,,Confession,weekday,English,St. Patrick Church,,,,,note: until done; except Holy Days and Civic Holidays
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,4:00 PM,5:00 PM,Confession,saturday,English,St. Patrick Church,,,,,except Holy Saturday
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,4:30 PM,,Confession,saturday,English,,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,10:00 AM,,Confession,sunday,English,,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,7:00 AM,,Confession,sunday,English,,,,,,
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,,4:30 PM,,Confession,monthly,English,,first_friday_(recurring),,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,,6:30 AM,7:00 AM,Confession,monthly,English,St. Patrick Church,first_saturday_(recurring),,,,
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,,TBD,,Confessions,other,English,,,,before,Mass,Sunday before Mass; before Sunday Mass; note: except Palm Sunday and Easter Sunday
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,,TBD,,Confession,other,English,,,,,,by appointment; Please call the Parish Office at 740-852-0942 to schedule an appointment.
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,,12:00 PM,5:30 PM,Eucharistic Adoration,monthly,English,,first_friday,,,,before the First Friday Mass
St. Patrick,"61 S Union St, London, Ohio 43140-1281",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Thu,6:30 PM,,Holy Hour,specific_weekday,English,,,,,,Confessions are being offered from 18:30 to 19:30
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,10:00 AM,,"Mary, Mother of God",special_event,English,St. Patrick Church,,2025-01-01,,,"Mary, Mother of God"
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,10:00 AM,,Assumption of the BVM,special_event,English,St. Patrick Church,,2025-08-15,,,Assumption of the BVM
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,10:00 AM,,All Saints Day,special_event,English,St. Patrick Church,,2025-11-01,,,All Saints Day
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,10:00 AM,,Immaculate Conception,special_event,English,St. Patrick Church,,2025-12-08,,,Immaculate Conception
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,10:00 AM,,Christmas Day,special_event,English,St. Patrick Church,,2025-12-25,,,Christmas Day
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,12:00 PM,,"Mary, Mother of God",special_event,English,St. Patrick Church,,2025-01-01,,,"Mary, Mother of God"
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,12:00 PM,,Assumption of the BVM,special_event,English,St. Patrick Church,,2025-08-15,,,Assumption of the BVM
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,12:00 PM,,All Saints Day,special_event,English,St. Patrick Church,,2025-11-01,,,All Saints Day
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,12:00 PM,,Immaculate Conception,special_event,English,St. Patrick Church,,2025-12-08,,,Immaculate Conception
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,12:00 PM,,Christmas Day,special_event,English,St. Patrick Church,,2025-12-25,,,Christmas Day
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,6:30 PM,,"Mary, Mother of God",special_event,English,St. Patrick Church,,2025-01-01,,,"Mary, Mother of God"
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,6:30 PM,,Assumption of the BVM,special_event,English,St. Patrick Church,,2025-08-15,,,Assumption of the BVM
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,6:30 PM,,All Saints Day,special_event,English,St. Patrick Church,,2025-11-01,,,All Saints Day
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,6:30 PM,,Immaculate Conception,special_event,English,St. Patrick Church,,2025-12-08,,,Immaculate Conception
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,6:30 PM,,Christmas Day,special_event,English,St. Patrick Church,,2025-12-25,,,Christmas Day
St. Patrick,"280 N Grant Ave, Columbus, Ohio 43215-2652",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,7:00 AM,,"Mary, Mother of God",special_event,English,St. Patrick Church,,2025-01-01,,,"Mary, Mother of God"
